monthly_revenue,total_debt,monthly_emi,business_age_months,gst_compliant,disputes,estimated_expenses,profit,profit_margin,emi_ratio,debt_ratio,free_cash_flow,fcf_ratio,repayment_score,default_label
97443.6169338262,529374.8894172903,14216.915534554853,200,1,0,66283.71142593467,31159.905507891526,0.31977369568549746,0.14589888985965635,0.4527189723269987,16942.989973336676,0.17387480582584114,0.7058247523580379,0
122002.63674986458,1011050.6267490505,7539.003912148868,61,1,0,77086.33500690995,44916.30174295463,0.3681584508295841,0.06179377850337514,0.6905934260133744,37377.297830805765,0.30636467232620895,0.6681044607946377,0
109558.74080892555,895201.6205865575,16996.215147113042,129,1,2,76651.21217950707,32907.52862941848,0.300364246489565,0.15513335605741457,0.6809144984514304,15911.313482305442,0.1452308904321505,0.5336723080416051,1
109865.44799774849,917040.9989749027,28687.398452127018,143,1,0,70605.50844039315,39259.939557355334,0.3573456466327785,0.26111392594253036,0.695578861604193,10572.541105228316,0.09623172069024816,0.58688077114173,0
140795.27899270243,1155049.8044492004,29205.44613018057,54,1,2,91747.98407541208,49047.294917290346,0.348358945471691,0.20743199870852433,0.6836461496394042,19841.848787109775,0.14092694676316667,0.511933355624769,1
248449.85653455812,1015963.4497909925,67205.43487160985,21,1,1,181762.17747298034,66687.67906157777,0.268415043549449,0.2704989884438187,0.34076743692600914,-517.7558100320748,-0.002083944894369692,0.5895701735446698,1
90080.3666790285,378824.3961824386,16745.5509357765,55,1,1,56739.58274603248,33340.783932996026,0.3701226489429694,0.18589567908225457,0.35045039053131816,16595.23299721953,0.18422696986071488,0.6205066112077028,0
88753.03537309717,244572.4218878284,10519.405926297557,209,1,1,59069.16130495165,29683.874068145517,0.33445474786706053,0.11852446377835321,0.2296376126364793,19164.468141847952,0.2159302840887072,0.6836989306977149,0
71905.46101279886,355565.76617038535,12879.670064940252,178,1,0,50092.19680901632,21813.264203782535,0.30336032752644293,0.179119497789573,0.4120755238454654,8933.594138842287,0.12424082973687,0.7047295437305312,1
139870.9526774563,707006.9003416306,38433.4147209166,90,0,0,98783.09167703062,41087.86100042569,0.29375549543281276,0.2747776717410684,0.4212257124679745,2654.446279509095,0.018977823691744434,0.4637212175631803,0
148334.1591172689,1139989.217069016,29945.688070903416,197,1,1,98027.44205592961,50306.71706133928,0.3391445191095072,0.20187991929242124,0.6404398149944298,20361.028990435865,0.13726459981708594,0.5271160877847026,1
131666.95812362825,862464.0306105827,15971.03469558656,187,1,1,76016.67836132178,55650.27976230647,0.4226594170274202,0.12129872918147475,0.5458621021942188,39679.2450667199,0.30136068784594544,0.5877218776691445,1
173992.0325554191,1392088.4139043596,27025.647008462038,215,1,0,107247.81309401117,66744.21946140793,0.3836050334094976,0.1553269227994906,0.6667395404350667,39718.57245294591,0.22827811061000705,0.6378473687496838,0
170064.629708533,804560.1921502525,34599.403510225195,219,0,0,96651.9991053433,73412.6306031897,0.4316748916515367,0.2034485569957947,0.39424237005717383,38813.22709296452,0.22822633465574213,0.50034786618453,0
139939.31680046764,690056.7205656146,25247.7364595642,231,1,0,88120.85171142714,51818.4650890405,0.37029239726049124,0.18041917766086898,0.41092616448738484,26570.728629476303,0.18987321959962228,0.704554479589437,0
265237.0421694201,1251537.880350721,53499.03004438648,36,1,0,184549.9560361055,80687.08613331462,0.3042074571234879,0.2017027094210091,0.39321364206716564,27188.056088928133,0.10250474770247878,0.7013548236114466,0
155473.40861561085,585338.8969106866,24582.187118792634,186,1,0,84846.61608437034,70626.79253124051,0.45426927447031595,0.15811184264679698,0.31374009127066976,46044.60541244788,0.296157431823519,0.7426332355600802,0
98546.8851527546,551753.7715112539,13904.887736683062,116,1,1,56881.60002191387,41665.28513084073,0.4227965710560675,0.1410992109504984,0.46657467547553355,27760.397394157677,0.2816973601055691,0.6035879129771405,0
866982.9775136517,7589666.511216425,372835.3059726272,88,1,1,597664.6653181207,269318.312195531,0.3106385236857666,0.430037631236833,0.729509374084656,-103516.99377709621,-0.11939910755106632,0.40913213527987,1
166007.85616115175,1204473.297893551,42673.79397756077,146,0,0,105111.05192481242,60896.80423633933,0.36683085755425876,0.257058882419006,0.6046266553013367,18223.010258778566,0.10977197513525276,0.4157884504419966,1
93616.92509412454,436299.47908356227,28103.980584161585,165,1,0,60270.60574317894,33346.3193509456,0.3561996863005111,0.3002019192139158,0.3883730413819376,5242.338766784014,0.055997767086595186,0.6634073198998525,0
142190.6060890986,783572.3181623856,23542.38005297445,122,1,0,90894.8506206344,51295.75546846421,0.3607534764731334,0.16556916592803936,0.45922649165221474,27753.37541548976,0.19518431054509403,0.6960043861331198,0
184596.42001244894,1161925.34733081,24524.17550463558,240,1,0,123399.11478441523,61197.305228033714,0.33151945863254906,0.13285293129185116,0.5245340742308957,36673.12972339813,0.19866652734069784,0.6894986052139909,0
70698.470070209,308975.55110972584,12423.271419378398,65,1,0,43732.90985171429,26965.560218494713,0.38141646052192985,0.17572192732093264,0.36419405634814234,14542.288799116315,0.20569453320099723,0.7204530121671844,1
184723.9332304977,697290.414805231,37346.40654917307,46,1,0,125697.86809462424,59026.06513587346,0.3195366409950843,0.202174162795529,0.3145641907407648,21679.658586700403,0.11736247819955535,0.724761077659559,0
116332.30365413344,255220.830166421,21714.811770682052,30,1,0,70601.69396793464,45730.609686198804,0.3931032761300772,0.18666192526576428,0.18282456244571,24015.797915516756,0.20644135086431292,0.7704878611599812,0
93389.52373914594,392564.8780773922,17715.683047417107,197,1,0,66024.55120420223,27364.972534943707,0.29301972468966747,0.18969668478982993,0.3502934647269233,9649.289487526607,0.1033230398998376,0.719033286665991,0
294900.1363539969,2338869.326335616,54365.88901794391,101,1,0,180468.38962687668,114431.74672712019,0.38803558432321916,0.18435355673312856,0.6609212854370151,60065.857709176285,0.20368202759009066,0.6279821916756441,0
222534.58034605946,956054.0385625131,48921.25496990916,108,1,0,156404.89192966057,66129.68841639889,0.2971658980530658,0.2198366424392677,0.35801703158364984,17208.43344648974,0.07732925561379818,0.704660233549198,0
86485.23667067922,491716.6611974245,9290.096647323337,158,0,0,57547.74299688792,28937.4936737913,0.3345946058282786,0.1074182947859461,0.47379633808657645,19647.39702646796,0.22717631104233243,0.5148937806596486,0
236884.86000369594,835012.2906510665,22060.71713625007,126,1,0,138120.24119762983,98764.61880606611,0.41693090391899745,0.09312843858364724,0.2937475934644783,76703.90166981603,0.3238024653353501,0.7746243465271976,0
226250.63861888548,955049.4636091389,74719.52095164756,140,1,0,131143.06415295255,95107.57446593294,0.42036378348588743,0.33025109413066034,0.3517667653297766,20388.05351428539,0.09011268935522718,0.6623695327488028,0
120105.46083027388,779713.8528992096,17973.29242251957,37,1,0,79426.43669852671,40679.02413174717,0.33869420965989566,0.1496459219944911,0.5409925074105334,22705.73170922759,0.18904828766540452,0.6778438789790435,0
220638.99677628308,670147.8784003417,42281.715476922815,60,1,0,135230.4925028701,85408.50427341298,0.38709614130458064,0.1916330118188235,0.25310873122753774,43126.788796490175,0.19546312948575714,0.7474141759042092,0
176248.26768961697,866779.4961203017,36971.752456165465,225,0,0,113132.07707154762,63116.19061806935,0.35810956581553743,0.209770870039272,0.4098288489501396,26144.438161903876,0.14833869577626538,0.4931429972992494,0
119291.86680582304,379151.6104748781,5964.593340291152,129,1,2,76094.91976834752,43196.94703747552,0.3621114179375633,0.05,0.26486271349079826,37232.35369718437,0.3121114179375633,0.7005411859527605,0
116990.72556807137,708782.3088726283,20649.353173545205,45,1,0,75117.45899500286,41873.26657306851,0.3579195390894848,0.17650418931311204,0.5048707247454851,21223.913399523313,0.18141534977637283,0.6779371068511097,0
217711.31469223055,1198422.68750334,69286.54811694578,92,1,0,151948.0131155935,65763.30157663705,0.30206653094536634,0.31824964272019257,0.4587201057194709,-3523.2465403087263,-0.01618311177482619,0.6350841111960817,1
206550.76234380566,1502068.824516582,23781.88883471596,84,0,0,136780.52263085044,69770.23971295523,0.3377873744993592,0.11513822832147569,0.6060127816652542,45988.35087823926,0.2226491461778835,0.4721408741718335,0
163953.81805829122,1216728.1150659127,70384.45798884748,70,1,1,116470.26505754622,47483.553000745,0.28961541465208795,0.4292944124291353,0.6184303042749331,-22900.904988102484,-0.13967899777704734,0.44275314374586594,1
109645.40238638237,985532.6968468801,31701.334199765544,74,0,1,67294.39766910627,42351.0047172761,0.38625426872012614,0.2891259780145853,0.7490302643774147,10649.670517510545,0.09712829070554081,0.2596405294809414,1
126674.15308405604,567850.7970453295,23780.84998222974,195,1,0,78295.66924318051,48378.48384087553,0.3819128264372405,0.18773245688447346,0.3735639718260216,24597.633858645786,0.19418036955276702,0.7128378256984043,0
117415.76494741706,716468.6704089297,24436.152676363203,49,1,0,72231.02189439586,45184.7430530212,0.38482688481616184,0.20811645427091138,0.5084983482483448,20748.590376658,0.1767104305452505,0.6642039138171321,0
72640.63528358532,264882.3366947802,11113.892465136681,96,1,0,41818.51479054167,30822.12049304365,0.4243096219177554,0.1529982828722328,0.3038730040248743,19708.228027906967,0.27131133904552257,0.7476387856436446,0
68920.66272790894,326943.3139526569,19419.68810215222,133,1,0,46683.316491546175,22237.34623636277,0.32265136979534453,0.2817687371756562,0.39531361255597186,2817.658134210549,0.04088263261968835,0.6686984213629459,1
149456.14494774237,539573.492876986,33961.04773950482,150,1,0,94191.42138598257,55264.723561759805,0.3697721735100502,0.2272308559235177,0.30085385753440075,21303.675822254983,0.14254131758653252,0.7188515003702727,0
43775.485358611695,321467.9726321443,7854.476018373715,200,1,0,28472.19226579575,15303.293092815944,0.3495859147522945,0.17942636053099867,0.6119634653936581,7448.817074442228,0.1701595542212958,0.6446404161695032,1
130360.1130604663,1078224.3449709748,17385.63360551631,240,1,2,76357.44977407462,54002.66328639169,0.4142575671236421,0.13336620533193422,0.6892601320919707,36617.02968087538,0.2808913617917078,0.5398754782396352,1
100541.75954653042,604140.9535468852,15033.991117125492,93,1,1,63160.704602437596,37381.05494409282,0.37179630745166126,0.14952981910136362,0.5007379987112806,22347.06382696733,0.22226648835029764,0.5899666727460705,0
198220.179716971,1234511.293566693,27474.18320014649,150,1,0,108302.50003931076,89917.67967766024,0.4536252555418391,0.13860437034905096,0.5189983243756985,62443.49647751376,0.3150208851927882,0.6888587545476701,0
99955.67138316562,222424.37588367163,26012.823187756403,29,1,2,62166.45690202102,37789.214481144605,0.37805973346209754,0.260243594263301,0.18543584771613403,11776.39129338821,0.11781613919879658,0.6402718079798394,0
226328.3516224724,1771939.177811486,35405.35191050606,151,1,0,139845.75377399128,86482.59784848112,0.38211119918700526,0.15643356944323109,0.6524220102891239,51077.245937975065,0.2256776297437742,0.6416999691359704,1
133458.13062866355,525646.5271724107,20451.018049395258,41,1,0,84942.86256142329,48515.268067240264,0.36352425917181524,0.15323920658156498,0.32822187046998513,28064.250017845,0.2102850525902502,0.7402377562263784,0
172279.61022986608,1555010.3255477378,58686.67123995515,23,0,1,105631.1162084096,66648.49402145648,0.3868623450710734,0.34064780598035815,0.7521737112287727,7961.822781501338,0.04621453909071528,0.2380887642392249,1
235253.3424586618,1186301.3742554549,37105.49756877699,163,0,0,163442.51667275993,71810.82578590186,0.3052489075623668,0.157725697671212,0.42022122543059054,34705.32821712489,0.1475232098911548,0.510843353302338,0
101136.74872113338,567684.0275380976,14929.596374639601,65,1,0,66185.13936324092,34951.60935789246,0.3455876306075976,0.1476179189406742,0.4677528484258687,20022.012983252862,0.19796971166692343,0.7006269778959697,0
407527.6362529171,3148746.7495251526,85097.49809364422,106,1,0,288462.5218005846,119065.11445233249,0.2921645156316198,0.20881405461501404,0.6438718239407528,33967.616358688276,0.0833504610166058,0.6233128309717686,0
82652.04176539186,601944.681598218,16946.93005351621,47,1,0,50195.71537040898,32456.326394982876,0.3926863233108056,0.20503946050867247,0.6069064445163581,15509.396341466672,0.18764686280213325,0.6359122824416237,0
134853.6344728181,1038586.45847493,25810.51105353571,199,1,0,85134.63960957463,49718.99486324348,0.36868857897385876,0.19139648074326263,0.6417985831670172,23908.483809707774,0.17729209823059613,0.6309018327525898,0
171202.62827737085,776665.0476081102,18105.44787236089,203,1,0,98077.09854127896,73125.52973609189,0.42712854628387414,0.10575449719748273,0.3780437715933749,55020.081863730986,0.32137404908639133,0.7442850696429943,0
226390.9714802453,1333657.3984842275,42268.304027739076,141,1,0,146902.98589330012,79487.98558694517,0.3511093444549366,0.18670490148688362,0.49091231780879613,37219.6815592061,0.164404442968053,0.6780443440626078,0
249758.33096194724,1182409.5645599973,32150.18011011937,220,1,0,176540.13218138102,73218.19878056622,0.2931561822124829,0.12872515597895198,0.3945178925583558,41068.01867044685,0.16443102623353095,0.7301545698409124,1
90209.77400359882,308786.54166685924,11774.561381335297,126,1,0,57732.343438685515,32477.43056491331,0.36002119419584905,0.1305242310092204,0.2852486007175347,20702.869183578012,0.22949696318662868,0.7622157273810515,0
81668.64085699587,677333.0628827212,22676.036764060478,49,1,1,58838.4652266998,22830.17563029607,0.2795464132955557,0.2776590442317617,0.6911394791757247,154.13886623558938,0.0018873690637939101,0.481594538554578,1
82632.030167741,732487.5142961431,6834.059300029889,59,1,0,45808.65082677258,36823.37934096842,0.4456308197465058,0.08270472462260597,0.7387041812652343,29989.32004093854,0.3629260951238999,0.6453068557713872,1
226436.82875799944,1820766.5560783187,54529.38154169519,57,1,0,138790.6015926234,87646.22716537604,0.38706701399288046,0.24081498509225527,0.6700789229918928,33116.845623680856,0.14625202890062522,0.6026503290655301,0
145686.26446513587,978923.1485535011,7284.313223256794,71,1,1,93153.04976437864,52533.214700757235,0.3605914043690024,0.05,0.5599493496907338,45248.90147750045,0.31059140436900246,0.6120151950927798,0
125349.05073801942,354439.5330193683,27032.496281749667,99,1,1,75678.53410204117,49670.516635978245,0.39625762096746986,0.21565776623428776,0.2356350333545471,22638.020354228574,0.18059985473318207,0.6430463834999208,0
78690.39028843734,239245.9969857579,12298.404153252395,74,0,0,53170.93209561591,25519.458192821425,0.3243020920252218,0.15628851386011625,0.2533621493348898,13221.054039569026,0.1680135781651055,0.5614759496554865,1
238812.4146186417,1583021.5022786413,28463.92760616912,144,1,1,163528.4333948927,75283.981223749,0.31524316415446657,0.11918948037782298,0.5523936380521927,46820.05361757989,0.19605368377664367,0.5866061164332131,0
75705.96123629707,591847.0596010812,10459.121413555218,58,1,1,48068.64993371957,27637.311302577495,0.3650612296740358,0.13815452895327104,0.6514756235132967,17178.18988902228,0.2269067007207648,0.5492955013647026,1
187287.6297812591,752157.9669954274,23637.923176872973,170,1,0,114920.7687677127,72366.86101354641,0.3863942380928555,0.12621187637688977,0.33467149248542805,48728.93783667343,0.2601823617159657,0.7491138017036156,1
357119.80789024755,3011426.2175904023,60610.06120780025,102,1,1,217209.97427050833,139909.83361973922,0.39177281833310473,0.16971912469897873,0.7027114689654081,79299.77241193899,0.22205369363412608,0.5212989094307862,1
275736.1504617455,1263905.7504246635,45349.73596683149,155,0,1,183632.40020246853,92103.75025927697,0.33402856355628663,0.16446786498937188,0.3819792182696324,46754.01429244547,0.16956069856691472,0.4196190885233616,1
315377.9513449206,1693437.4668895532,124300.08386517415,114,1,0,225483.44273191795,89894.50861300266,0.28503739157937324,0.3941305450653727,0.4474624440474082,-34405.57525217149,-0.10909315348599945,0.6081090487596286,1
127206.89260320704,948456.9681876436,21545.11981558452,218,1,0,73026.48200652933,54180.41059667771,0.42592354461232834,0.1693706950517974,0.6213348904673345,32635.290781093194,0.2565528495605309,0.6458512548390807,0
60604.167358618404,259439.47509940504,3702.4875282450944,127,1,1,35903.57237568003,24700.594982938375,0.4075725492073071,0.06109295267330441,0.35674042232690156,20998.10745469328,0.3464795965340027,0.6685406922326079,1
151193.23428306295,591386.2930598573,38259.77269491722,63,1,2,93342.12011283604,57851.11417022691,0.3826303104404688,0.25305214797698905,0.32595500269579303,19591.341475309688,0.12957816246347975,0.6009926400004665,1
94235.51245131371,806903.8735658958,17487.259964912148,144,1,0,59520.7934384095,34714.719012904214,0.36838255674408726,0.18556974446280908,0.7135525420797694,17227.45904799206,0.1828128122812781,0.6117063395909457,1
78944.29149836955,422123.401794868,12606.529399333273,160,1,1,48271.58957149826,30672.70192687129,0.3885360340146289,0.15968892949775396,0.44559206855759603,18066.172527538016,0.2288471045168749,0.6024468076336197,1
232000.95753787257,950902.6861552678,22191.538958234785,127,1,1,147382.9923684654,84617.96516940717,0.36473110312742507,0.09565279037528182,0.3415584631800638,62426.426211172366,0.26907831275214317,0.6592713448958681,0
133744.66242375,402730.5079628464,6687.233121187501,155,1,1,81483.08195938087,52261.58046436914,0.3907563824774264,0.05,0.25093244885719557,45574.34734318164,0.3407563824774264,0.7047202653428414,0
139285.53038811078,860264.8749963976,26114.95562736307,134,1,2,84347.91437035364,54937.616017757144,0.3944244306259004,0.18749223666374612,0.5146890662890593,28822.66039039407,0.20693219396215426,0.5705963854477838,1
181390.26214978992,795739.3534112023,33802.83918783959,65,1,0,127757.25796840794,53633.004181381984,0.29567741699988553,0.18635421101010158,0.3655742706270942,19830.164993542392,0.10932320598978394,0.7157860344078311,0
112905.78497866495,291853.2978637978,14186.98684514336,97,1,0,75449.45212881858,37456.33284984637,0.3317485712262152,0.1256533210218075,0.21541064667246484,23269.34600470301,0.20609525020440772,0.7851154775895375,0
173951.05738800936,676186.3429552044,42817.358016783626,237,0,0,108469.58430335448,65481.47308465488,0.3764361888217449,0.24614600600717634,0.32393515026036224,22664.115067871244,0.13029018281456856,0.5043610525190209,0
119099.18292349677,798712.2573821935,11910.066336510572,182,0,0,67535.86743533664,51563.31548816014,0.4329443260856103,0.10000124303254868,0.5588565189788395,39653.249151649565,0.33294308305306164,0.4923425470933287,0
212213.255243026,1068003.412253651,51576.58428148494,28,1,0,141118.4416230242,71094.8136200018,0.3350158949241141,0.2430412945808667,0.4193907880662216,19518.22933851686,0.09197460034324736,0.676966245747787,0
111917.6225623605,444806.91765003145,12945.584447231899,240,1,1,67463.17729182911,44454.44527053139,0.3972068406453271,0.11567065267150951,0.3312011306963633,31508.86082329949,0.2815361879738175,0.6543713997224873,0
177702.3445187886,1552310.5558255662,58665.290909122225,161,1,2,121932.72214610613,55769.62237268247,0.3138372908005494,0.33013234050448614,0.7279544529126154,-2895.6685364397563,-0.016295049703936772,0.44956072792442103,1
80542.71285788654,245611.7933527756,20692.85225434315,17,1,0,51638.84009890101,28903.872758985526,0.35886390876831925,0.25691774612626495,0.254121679290574,8211.02050464238,0.1019461626420543,0.7209963977623219,0
60543.98888441844,492702.8510043168,16232.770849925899,177,1,1,38870.052982836496,21673.935901581943,0.35798658629775104,0.26811531828395196,0.6781609813553796,5441.165051656048,0.08987126801379917,0.48930557827980536,1
109163.98471537132,588306.849223199,28099.626073497097,162,1,0,76136.05243329908,33027.932282072245,0.3025533775465197,0.25740747872810477,0.44910023114699155,4928.306208575144,0.0451458988184149,0.6623069391646605,1
167417.89751643938,905539.8727625902,25026.187513877405,221,1,0,102007.8852402238,65410.01227621558,0.3906990426145612,0.1494833460766642,0.4507382853505213,40383.824762338176,0.24121569653789696,0.7049851759641779,0
85556.73324888413,386261.1131428988,17080.183597198804,121,1,0,58593.75899890318,26962.974249980958,0.3151473089972451,0.19963576154214105,0.3762231781525083,9882.790652782154,0.115511547455104,0.7072787419373912,0
159973.35794104432,1014669.5221243657,41476.80724060676,127,1,0,109747.5506704776,50225.807270566715,0.3139635744164141,0.2592732175809699,0.5285617217682305,8749.000029959963,0.05469035683544425,0.6377221964371429,0
123059.8343172848,429402.2175669935,7424.945648321544,97,1,0,84200.75438447943,38859.07993280537,0.3157738684469144,0.06033606082369515,0.29078145870343247,31434.134284483822,0.2554378076232192,0.7886311380594921,0
53141.68660447107,393144.0680010699,6891.358439341614,99,1,1,31527.605609785467,21614.080994685602,0.4067255364993836,0.12967895600742582,0.6165029331981984,14722.722555343986,0.27704658049195774,0.5631775376375702,1
85157.06291549392,533769.4437724326,8702.928028386536,169,1,0,55870.38884664794,29286.674068845983,0.34391362344082693,0.10219854619719487,0.5223382002403817,20583.746040459446,0.24171507724363203,0.7024191214490076,0
199512.45548416153,1796216.2735309657,78434.80299745308,200,1,0,129741.39360243002,69771.06188173151,0.3497078000088588,0.3931323626242458,0.7502523544090041,-8663.741115721568,-0.04342456261538692,0.5176713486276006,1
139676.22116193888,567161.9033724249,49935.705140864135,233,1,0,83597.25889067948,56078.9622712594,0.40149255044809773,0.3575104246482248,0.3383789420599041,6143.257130395272,0.04398212579987295,0.6554821475227388,0
77777.1940638723,222928.67842405438,6047.066326702746,205,1,0,50419.33355030292,27357.86051356938,0.3517465607090752,0.077748579123808,0.23885394802768337,21310.79418686664,0.2739979815852672,0.7972443839421719,0
128054.37523108828,463505.47815813666,28497.225210985405,167,1,2,77766.69503771892,50287.680193369364,0.39270567758906855,0.2225400355088142,0.30163324324900376,21790.454982383962,0.1701656420802544,0.6204940128217732,1
271360.53759035235,2591232.029099177,49480.558681469956,123,1,2,179271.74225053564,92088.79533981672,0.3393595699564635,0.18234249946897632,0.7957531494535504,42608.23665834675,0.15701707048748711,0.48833705537634453,1
161989.65018335448,947894.0206799296,45280.30584867145,103,1,0,88485.87521580102,73503.77496755346,0.4537559954253575,0.2795259190782814,0.48763095852472566,28223.469118882014,0.17423007634707618,0.6419003448112697,0
207092.9099840428,1438010.035261559,64448.97973973857,174,1,0,148447.22849126515,58645.68149277766,0.2831853659176285,0.31120804543576397,0.578649310661401,-5803.298246960912,-0.028022679518135488,0.6019219886272742,1
128799.45268945051,661949.7573614316,29547.06040526432,80,1,0,83421.52310886305,45377.92958058746,0.3523146149541379,0.22940361770407128,0.4282819424172713,15830.86917532314,0.12291099725006664,0.6797539701931902,0
94925.6370298476,706279.3265305517,13404.474205614966,86,1,0,58563.23948669227,36362.397543155326,0.383061928061877,0.14121026337068646,0.6200286075057497,22957.923337540356,0.2418516646911905,0.6575073124000006,0
205645.6644905018,864945.6333685437,33151.7766917015,209,1,0,136994.6658894254,68650.9986010764,0.3338314900591896,0.16120824513289309,0.35049998724403497,35499.2219093749,0.17262324492629658,0.7303667057736323,0
129850.55740873325,665736.0400682656,21802.127024000172,162,1,0,86988.76536851695,42861.7920402163,0.33008554522642025,0.16790168220359017,0.4272450149319952,21059.665016216124,0.16218386302283005,0.7046658226389655,0
