gstin,business_age_days,state_risk_proxy,filing_delay_days,late_filing_ratio,avg_turnover,turnover_volatility,turnover_trend,filing_months_observed,transaction_count,avg_ticket_size,monthly_inflow,monthly_outflow,cashflow_variance,upi_months_observed,logistics_activity,avg_consignment_value,distance_avg,eway_months_observed,avg_balance,min_balance,bank_inflow,bank_outflow,cashflow_stability,bounce_indicator,bank_months_observed,inflow_outflow_ratio,filing_regularity,net_flow,net_flow_ratio,balance_buffer_ratio,invoice_velocity_proxy,digital_activity_index,cashflow_health,turnover_momentum,bounce_rate_proxy,source_coverage_count,data_coverage_ratio,default_label,proxy_risk_prob
29ABCDE1161Z1,416,0.7,0.0,0.0,159350.4894596575,28739.14396581133,5898.654997524459,8.0,814.0,63.69333496692599,2671.9495611571697,2512.6879051506057,12015.785430637292,10.0,3.0,21399.641539366654,315.18201929519563,3.0,10093.78427417604,2734.9510616915572,955104.7026339647,895838.7872686477,27074.100257625174,0.0,9.0,1.0661568981021852,1.0,159.26165600656395,0.05960503832923807,4.017126143475839,11.978867666897234,8.089482474360754,1.4528376097149902,0.0370166291982969,0.0,4,0.3125,0,0.5486451129613836
29ABCDE1162Z2,833,0.3,1.9047619047619047,0.09523809523809523,250484.46400996874,54871.75648895175,2896.160772514461,21.0,1060.0,125.61636972508597,4720.958581362561,4155.931545876849,40007.01630469148,15.0,77.0,28778.755102736784,744.1013531808628,22.0,23634.740692023282,4921.793515903357,3251844.035345099,2830793.1766988668,41231.39563536569,1.0,20.0,1.148739534245042,0.9047619047619048,565.0270354857121,0.11968481098655058,5.686989891705893,12.431156169919056,11.323675965303575,2.824852130666684,0.011562190979669784,1.0,4,0.8125,0,0.3752217772452451
29ABCDE1163Z3,150,0.3,0.0,0.0,150324.2846906287,17781.066920135112,0.0,1.0,198.0,43.379116471022144,2294.5802545555753,1999.9522760756172,2468.6602802194675,2.0,3.0,13308.194577053286,978.8021002390542,2.0,22291.25179506474,11233.390390861185,227095.35477721458,197962.317942582,8619.086151817455,0.0,2.0,1.14716455706021,1.0,294.6279784799581,0.1284016882368854,11.145891860382532,11.920556789740193,6.679599185844383,5.928644063039514,0.0,0.0,4,0.07291666666666667,0,0.2756229529476492
29ABCDE1164Z4,715,0.3,1.25,0.0625,106578.1945046112,26546.722410246577,3317.013487795839,16.0,1390.0,43.63455401769881,1994.8945449334958,1795.8573353540885,8249.559571471951,16.0,3.0,9929.223353011135,480.32088720558795,3.0,10556.831495135553,2630.3797427845543,1363119.9826638738,1227657.530097048,18905.14945342128,1.0,17.0,1.110342216168476,0.9375,199.03720957940732,0.09977329883672756,5.8784354900073765,11.576643598162345,8.624072553043334,2.191253244950754,0.031122523520782725,1.0,4,0.5416666666666666,0,0.36245333517535405
29ABCDE1165Z5,338,0.3,4.166666666666667,0.16666666666666666,298688.61815066676,50247.97299837765,-1856.8825258761028,6.0,692.0,124.90638970359156,5398.809168639949,5405.59354072072,95687.42230722493,8.0,3.0,29830.444911617484,912.8027633041762,3.0,10498.90659859035,1796.6774118263968,2080010.5321164601,2086971.395646577,41016.3460148447,0.0,9.0,0.9966646099967459,0.8333333333333334,-6.784372080770481,-0.0012566423203433173,1.9422301213551005,12.607160246823025,7.927324360309794,0.0,-0.006216762863647451,0.0,4,0.2708333333333333,1,0.9106548513099544
29ABCDE1166Z6,1313,0.7,2.3333333333333335,0.16666666666666666,619442.6659058388,134600.257369006,5043.4872002216325,24.0,588.0,635.5708863329838,13000.712426153043,11913.66631809992,504961.64089032967,15.0,52.0,80219.70102562074,757.7461814333672,19.0,24262.17965436449,7574.743395703399,4855028.554738192,4490535.136803426,55246.56968981074,1.0,20.0,1.0811692608632453,0.8333333333333334,1087.0461080531222,0.08361434915415501,2.0364998487076984,13.336577041139824,10.348718097203708,1.529742530295295,0.008141962663943502,1.0,4,0.8125,1,0.98
29ABCDE1167Z7,1347,0.7,1.0,0.041666666666666664,240060.21970551249,35883.87774080464,-835.7050682566352,24.0,1292.0,116.12876998450916,4308.382647555103,4027.082397999666,63602.14257753761,18.0,61.0,23927.773347791135,654.9702654572063,20.0,17159.479702658067,2487.397343424358,3410978.2548200283,3164033.467540922,23152.218010504057,1.0,22.0,1.0780474637239001,0.9583333333333334,281.3002495554374,0.06529138021551267,4.261020263995972,12.388649251902521,11.29185476381695,1.1154004883452102,-0.0034812164550434674,1.0,4,0.875,0,0.3941109908635872
29ABCDE1168Z8,210,0.3,0.0,0.0,37695.24789944833,17781.066920135112,0.0,1.0,242.0,15.810089121628822,610.4882438499948,664.8589452947302,367.1581192296878,3.0,3.0,5000.0,766.4760124196091,3.0,3477.208686473638,1161.5132060357964,99490.42818866362,108421.68427350777,3314.3807713410924,0.0,4.0,0.917624816984821,1.0,-54.37070144473546,-0.08906101303745184,5.229994589201474,10.537315843269567,6.879355804460439,0.0,0.0,0.0,4,0.11458333333333333,1,0.9229777688644505
29ABCDE1169Z9,790,0.7,1.2777777777777777,0.05555555555555555,47543.060353647415,10677.380578252141,166.22205973043594,18.0,1054.0,22.8962813599944,887.8200677159367,835.9428289579273,1615.5627248545966,14.0,8.0,7274.809444491926,592.1297346545903,8.0,3964.734279399967,1390.8347576232425,659004.1846716374,624785.8439483284,6425.130263654733,1.0,20.0,1.0547681114332976,0.9444444444444444,51.87723875800941,0.0584321538163382,4.742829463998561,10.769412146472904,9.158520623246387,1.2902699173659524,0.00349616878520734,1.0,4,0.625,0,0.6457607000554954
29ABCDE1170Z0,744,0.3,0.42105263157894735,0.05263157894736842,173147.39299672694,39321.12608748,1154.5180972337496,19.0,1612.0,60.711090397461504,3154.9018477752993,2601.938018148697,33085.194048692676,17.0,15.0,20463.31213892495,669.5435450114882,11.0,29121.28322625463,8335.038415406345,2903384.4782361225,2393916.686066815,35425.30593726855,1.0,21.0,1.2128176787164464,0.9473684210526316,552.9638296266021,0.17527132579941537,11.192151013256915,12.061904268798338,10.15843980036499,3.0399981405963117,0.006667795624621094,1.0,4,0.7083333333333334,0,0.1351089006416262
29ABCDE1171Z1,1307,0.3,0.0,0.0,63586.9205023187,11135.590664530993,578.6455192182178,24.0,1524.0,34.31276797309427,1275.8699337125497,1214.2566563348628,3230.175674657752,21.0,23.0,7654.4078675869005,698.0919902515765,14.0,4755.668810723675,1481.8526427782137,927923.3463274711,871447.3946784221,7490.0163577045605,0.0,20.0,1.0648070692435652,1.0,61.61327737768693,0.04829118999489508,3.9165268610330566,11.060178802080552,10.507803519389459,1.0839120024636364,0.009099928329895892,0.0,4,0.8229166666666666,0,0.4793278720804295
29ABCDE1172Z2,1225,0.3,0.5833333333333334,0.08333333333333333,709290.5651862229,122333.75894191411,2658.052654333636,24.0,1532.0,340.00757351597764,14043.43944882905,12001.140682494834,674774.2708314155,20.0,29.0,73208.840135005,560.5132359380525,15.0,86969.2448697177,21803.152143076488,11237885.899397422,9552849.503307203,85558.05121095745,0.0,21.0,1.1763909706215783,0.9166666666666666,2042.2987663342174,0.14542724905646282,7.246748219239962,13.472021955375812,10.73617926053397,2.486220802447961,0.0037474753469481483,0.0,4,0.8333333333333334,1,0.8898228567071552
29ABCDE1173Z3,367,0.7,4.0,0.16666666666666666,38414.90921983125,7114.980042453544,2699.8886221462853,6.0,604.0,14.869219168656816,659.0885251559148,623.9126716824732,1651.3268584325717,7.0,3.0,5405.827549523131,293.5467006180766,3.0,3967.991803436829,1886.8885265284584,170955.45200679585,163988.67651912593,7123.072002205623,0.0,6.0,1.0424832716230708,0.8333333333333334,35.175853473441634,0.05337045348365061,6.359851279725654,10.556226955375966,7.791522819150733,0.8653596924956576,0.07028048214859212,0.0,4,0.22916666666666666,0,0.6079928783256491
29ABCDE1174Z4,1114,0.3,0.9166666666666666,0.041666666666666664,190661.35305654723,39296.40704442599,-840.2590536572866,24.0,1006.0,151.04440488941532,3896.567074461207,3700.966491476384,54336.376771442934,20.0,45.0,20399.319334586184,580.038296806915,15.0,8378.902542271864,1526.1942243694546,1669291.386366336,1605212.462773454,22192.510815310583,1.0,17.0,1.0399192786493618,0.9583333333333334,195.60058298482318,0.050198181950164324,2.2639768724113374,12.158259357608605,10.743372289207658,0.8391136979731783,-0.004407052783032002,1.0,4,0.7916666666666666,0,0.6734453173044329
29ABCDE1175Z5,706,0.3,0.5882352941176471,0.058823529411764705,553597.3815328857,151667.85334339683,15982.270210117198,17.0,948.0,380.1596130867901,11024.366078049621,10175.122934084322,258164.06381445687,17.0,40.0,67524.18953496186,555.2049085462384,16.0,37723.02461600478,9040.248613464524,4937630.631503232,4591558.633639253,77146.22269215049,0.0,16.0,1.0753713554540159,0.9411764705882353,849.2431439652992,0.0770332859007838,3.707377774242051,13.224194759749686,10.568980865314236,1.671411222816754,0.02886979215123987,0.0,4,0.6875,1,0.8858770271177057
29ABCDE1176Z6,1095,0.3,3.4166666666666665,0.20833333333333334,49693.31794789475,14100.15744646609,383.07162806493335,24.0,1934.0,17.744458101720205,895.1857767675795,911.0132742180458,1808.112017535024,19.0,3.0,5275.104701642303,688.8057321216642,3.0,3677.4213555233114,992.5173877913586,1087809.5922173616,1114573.9131736045,12732.89828650676,1.0,24.0,0.9759869483397158,0.7916666666666666,-15.827497450466353,-0.01768068468158393,4.0366276316662555,10.81364587854476,8.954156966583772,0.0,0.007708559929660163,1.0,4,0.7291666666666666,1,0.8485880973264652
29ABCDE1177Z7,1171,0.7,3.7916666666666665,0.20833333333333334,46673.21760588469,14231.087793371986,99.17406651958021,24.0,1584.0,23.435932038934848,867.442248813185,900.296624980758,1233.9549149178072,21.0,2.0,8523.261319248733,882.81211847634,2.0,3728.616146520739,994.8115771363064,712492.7584826046,741958.0227267661,10947.210542937439,1.0,22.0,0.9602871546076505,0.7916666666666666,-32.85437616757304,-0.037875001145636675,4.141541846389162,10.750947205674565,8.46695197497949,0.0,0.0021248147608386764,1.0,4,0.71875,1,0.9092045534480807
29ABCDE1178Z8,1313,0.7,4.541666666666667,0.25,221978.29251181296,42835.087640535115,2817.443269492254,24.0,920.0,134.6518993158154,4370.669391561304,3887.9804331420396,48852.473821658285,15.0,93.0,25209.19593193205,715.5690422533769,21.0,18334.966871573415,3787.2127411214346,2109680.932084288,1876502.3741207845,21302.478595282813,1.0,17.0,1.1242623303755515,0.75,482.6889584192645,0.11043822242680242,4.715807393288799,12.310339379530033,11.36875481852531,2.183834080010096,0.012692369804459662,1.0,4,0.8020833333333334,0,0.39655410188412227
29ABCDE1179Z9,206,0.7,4.5,0.5,108965.33165737404,24983.51411083082,-35332.02449127655,2.0,146.0,48.77381800903914,1951.9787207300392,1608.509993929818,166.1408342336834,2.0,9.0,14155.784188594536,448.6465374686422,4.0,8584.997297949489,3084.0407863893315,259444.95762952554,217806.6705553633,9597.280993033753,0.0,4.0,1.191170853344358,0.5,343.46872680022125,0.17595925772785273,5.337235907981599,11.598794229619529,7.293017679772782,26.567208092924393,-0.3242471684040172,0.0,4,0.125,1,0.98
29ABCDE1180Z0,190,0.7,1.7083333333333333,0.125,75317.20215466128,17781.066920135112,507.1254834504569,21.0,220.0,20.205675683026644,727.5177374800777,754.2318126085432,3545.453119370848,3.0,5.0,6215.0262634488,764.5983645765045,4.0,3569.498967601763,1127.3423602428145,125655.58520143494,129054.94537397058,11720.043511848588,0.0,4.0,0.9736595900088516,0.875,-26.714075128465538,-0.036719482910472785,4.73262849422447,11.22947711305792,7.189922170745808,0.0,0.006733106592336152,0.0,4,0.3333333333333333,1,0.9087847443469664
29ABCDE1181Z1,1386,0.7,1.5,0.08333333333333333,244404.6907190697,43646.266223584964,1183.6355881620225,24.0,1570.0,103.79680080557017,4817.959517787302,4235.428108031874,83354.8879619674,18.0,40.0,32227.938343294598,763.2570269576731,17.0,26435.701966024906,6446.146744219908,3610048.1951866127,3199441.8070095186,33532.86725693721,1.0,18.0,1.1283368827892148,0.9166666666666666,582.5314097554274,0.12090832386714637,6.241565502172835,12.40658479045641,11.073039704959928,2.0176749684175,0.0048429133735782915,1.0,4,0.8020833333333334,0,0.212436053904518
29ABCDE1182Z2,1041,0.3,0.0,0.0,406928.3822353073,76824.4836704236,5774.048571911547,24.0,1470.0,191.83598874597564,7626.012152791535,7216.035397555001,105213.59136344765,19.0,17.0,46288.727710761224,720.9662405937265,10.0,26405.019390118672,3513.416756092729,5654228.4544560285,5403946.778022749,57212.08124008544,1.0,19.0,1.046314607954902,1.0,409.9767552365347,0.053760307093985014,3.6592142271177672,12.916394941349116,10.184069478497602,1.2639248351897099,0.014189313487745886,1.0,4,0.75,0,0.7308358385995254
29ABCDE1183Z3,736,0.3,1.2352941176470589,0.11764705882352941,49666.95500434711,8033.309407119983,596.588624775231,17.0,1620.0,22.80104876307792,948.913606556089,897.9713432532222,2411.069122375949,20.0,18.0,6026.386650259201,747.3262865563456,13.0,3676.7105544531973,1077.2222785749293,688619.1451177892,652081.6648301579,6414.663428804884,1.0,19.0,1.0560320620227037,0.8823529411764706,50.94226330286676,0.05368482752371159,4.094463127445692,10.8131152356079,10.335237500902117,1.0372498045028278,0.012011539929981323,1.0,4,0.71875,0,0.7224017125254685
29ABCDE1184Z4,998,0.7,1.0,0.041666666666666664,57881.65229265648,12870.410796893446,226.3593637530141,24.0,1374.0,21.006521310794437,990.3229493091004,933.8744027596698,2635.2696278252274,15.0,17.0,9095.94417521319,616.3493178278623,11.0,4932.976445484462,1093.7673071915312,976697.1404182678,922940.9436383611,9909.558904397125,1.0,22.0,1.058244459897935,0.9583333333333334,56.4485465494306,0.057000139791582104,5.282269683061386,10.966173003687524,10.116580767996837,1.0994053625386468,0.003910659839990299,1.0,4,0.75,0,0.4414798602374081
29ABCDE1185Z5,508,0.7,1.9,0.1,49247.21104417746,11382.005727543452,1084.0710486044147,10.0,816.0,19.08059649055048,823.0328192077516,733.9438544211677,3109.9618293304115,10.0,20.0,5642.409987333794,733.2372337219706,12.0,4623.540270687087,1331.1820004183264,409579.33559032716,365728.8003392682,7356.0248715839425,0.0,12.0,1.1198990487223894,0.9,89.08896478658392,0.1082447293807076,6.299583057798733,10.804628321964412,9.750161532583427,1.5972635138839613,0.02201239447321169,0.0,4,0.4583333333333333,0,0.37025742547342183
29ABCDE1186Z6,1176,0.3,1.7916666666666667,0.16666666666666666,40333.75363621009,9023.150895834495,-371.3736696169296,24.0,1048.0,18.99274350950456,725.160678215533,696.5818359245225,858.0502694827705,14.0,13.0,5565.086981012453,544.4051482250513,13.0,3661.808558891643,964.6578214076928,501583.74683857686,476678.2389663149,6611.34600962783,1.0,19.0,1.05224804875983,0.8333333333333334,28.578842291010574,0.03941035848956545,5.256824640039014,10.604968749411677,9.594649938011555,0.9750689850553327,-0.009207287416862586,1.0,4,0.7291666666666666,0,0.673874063490456
29ABCDE1187Z7,1468,0.3,2.0869565217391304,0.13043478260869565,67946.64882766607,17992.74315082022,851.1702136030225,23.0,1870.0,28.183072986203456,1325.6885302486746,1183.947016618014,4168.527666483694,21.0,20.0,8442.073262569336,609.6210792229629,14.0,8142.559492364416,1168.9889577752415,1059800.2381788807,933822.7686310079,15162.610918223438,1.0,19.0,1.1349051166663635,0.8695652173913043,141.74151363066062,0.10691916720745297,6.877469496586023,11.126492817474626,10.578750763997512,2.195096595838129,0.012526853074222249,1.0,4,0.8020833333333334,0,0.3232255282666575
29ABCDE1188Z8,1065,0.7,2.782608695652174,0.17391304347826086,56567.49086876961,12553.501910744544,945.5814178034615,23.0,1382.0,27.288961524714487,1069.9802530817165,1025.2055706491403,3606.080081047119,18.0,13.0,7273.453089378789,652.4283280987688,10.0,4300.825681707454,975.1162719858504,918150.2260579857,873177.0455752575,10549.4721976028,1.0,22.0,1.0515052253270118,0.8260869565217391,44.77468243257613,0.04184626987611948,4.195086141586467,10.943207410745536,9.871067661280017,0.7455119721336931,0.016715691072563137,1.0,4,0.7604166666666666,0,0.6835574239849824
29ABCDE1189Z9,687,0.3,4.368421052631579,0.2631578947368421,161151.1970887943,37805.14921396239,1271.2403255421898,19.0,952.0,91.40925226825873,3014.38068603215,2787.0598579266707,21792.830482645582,15.0,46.0,21315.351059817687,794.8434305659257,15.0,10986.569834481397,2247.551666511112,1839311.3293091278,1699334.221534406,23413.20822412753,1.0,20.0,1.082371734765825,0.736842105263158,227.32082810547945,0.0754121167106811,3.9419927789618576,11.990104520962586,10.70976250536426,1.5398288250127161,0.007888445509940773,1.0,4,0.71875,0,0.5273784806017651
29ABCDE1190Z0,1292,0.7,6.521739130434782,0.34782608695652173,57456.478252675515,16854.29918889968,20.90842150141575,23.0,1116.0,38.57647943534453,1174.9610437142176,1216.7806812771435,3523.5390404637083,18.0,42.0,7275.157860953877,650.3315635702934,21.0,3990.4438679989753,1261.4393086805128,795105.5278416529,810877.0731459777,10120.518086020356,1.0,23.0,0.9805500169795952,0.6521739130434783,-41.81963756292589,-0.035592360943923824,3.2795095528723968,10.958800444564918,10.779601914762763,0.0,0.0003638938243942536,1.0,4,0.8854166666666666,1,0.8490508619428155
29ABCDE1191Z1,370,0.3,1.625,0.125,636313.5740114329,152214.78586641763,15520.155356082738,8.0,532.0,236.7447370775712,9782.793987130231,8209.80603076518,210788.4670489671,7.0,20.0,78612.23895294443,764.4872126040507,9.0,91259.19542949904,12711.596490027026,3758995.2431556163,3155945.631775722,109221.86748745899,0.0,9.0,1.1910836502720685,0.875,1572.987956365052,0.1607912788958245,11.115877170242157,13.36344833326698,9.323043861889268,3.426107176316668,0.024390696033003135,0.0,4,0.34375,0,0.582133808574476
29ABCDE1192Z2,1536,0.3,2.25,0.08333333333333333,69856.20098025537,14458.837983608644,-127.91692003739952,24.0,1134.0,36.847550215769054,1263.141619613094,1194.8067300740888,4201.5121682037425,17.0,64.0,8149.651211690995,462.81707661848964,23.0,4432.109658066963,1002.0311757426929,787785.6470408442,738181.3565267022,8186.950037763876,1.0,19.0,1.0671979725247203,0.9166666666666666,68.33488953900519,0.05409915125743103,3.7094783168756775,11.154208451429545,11.20877519981114,1.054115032943827,-0.0018311200311841053,1.0,4,0.8645833333333334,0,0.6294076379785882
29ABCDE1193Z3,1456,0.7,3.130434782608696,0.17391304347826086,51452.07279863301,9924.08454814447,-443.037231273987,23.0,1550.0,19.303130786885404,914.646516989387,845.3448194619294,1152.9401671211335,17.0,11.0,6408.8368171184175,525.5733342027314,11.0,4607.229942757219,1161.2830454922687,905629.6736760022,850133.7088134175,7864.134488069566,1.0,22.0,1.0652791017310015,0.8260869565217391,69.30169752745758,0.07576883117159644,5.450119095412175,10.848425463456108,9.831561812964539,2.0401036237132297,-0.008610510649341773,1.0,4,0.7604166666666666,0,0.4787849802101178
29ABCDE1194Z4,816,0.3,2.727272727272727,0.22727272727272727,102008.75639365915,33908.0265029305,-1150.9154289408355,22.0,1788.0,39.988450037720725,1739.0531915634742,1835.914241808759,13098.943775203432,20.0,5.0,14003.037623269935,516.2488256388004,5.0,3891.699494205469,1084.5222813344017,1769773.8048177583,1857219.3333682981,26546.664063501903,1.0,22.0,0.9529158850656877,0.7727272727272727,-96.86105024528479,-0.055697577690653075,2.1197610463391428,11.532823738610377,9.281171552736774,0.0,-0.011282405425020459,1.0,4,0.71875,1,0.9588338094789606
29ABCDE1195Z5,811,0.3,5.708333333333333,0.375,382133.7395957723,117532.46888320478,11422.669889670904,24.0,2280.0,129.91586260030752,6780.515242625575,6683.49233595175,94928.20884762568,22.0,1.0,51087.72730238271,596.8436021022343,1.0,15981.8250367374,1207.3681377823195,7392325.040155875,7228892.918563497,110153.26336723832,1.0,21.0,1.0226081812849503,0.625,97.02290667382567,0.014309075815344102,2.3912386269627612,12.853528546852026,8.425516402844332,0.3149012253996848,0.029891733742276275,1.0,4,0.7083333333333334,1,0.9473898064228516
29ABCDE1196Z6,1126,0.3,0.20833333333333334,0.041666666666666664,88285.9447041421,19603.957346587253,52.54515409862248,24.0,1316.0,45.975883333478755,1783.289197955106,1578.058716870341,12848.309257006484,18.0,83.0,9231.653342862375,661.0218581833307,22.0,8312.924770323963,2104.464019016542,1278824.753746794,1131491.307240362,15229.789988087263,1.0,21.0,1.1302117352238166,0.9583333333333334,205.23048108476496,0.11508536098357032,5.267817148661258,11.388347524065708,11.613928500586594,1.8105143538089363,0.0005951633537065561,1.0,4,0.8854166666666666,0,0.24880192725141864
29ABCDE1197Z7,1179,0.7,2.9130434782608696,0.2608695652173913,49781.94662800752,7331.431965533488,-172.2251315913966,23.0,1184.0,26.3232350589199,955.0924784083938,878.2434221657921,4349.416819075981,17.0,33.0,6453.792849986238,488.20107862579835,20.0,4033.7708540665994,1373.2004710233225,698048.5305332397,646796.1929187775,5347.398592315077,1.0,22.0,1.0792403204836092,0.7391304347826086,76.8490562426017,0.08046242429912775,4.592998651921718,10.815427767179138,10.603858578185392,1.1651265636134922,-0.0034595206442541914,1.0,4,0.8541666666666666,0,0.5725261585663499
29ABCDE1198Z8,1452,0.3,4.409090909090909,0.2727272727272727,46587.97231275653,11639.33189721742,-644.9846923125309,22.0,1626.0,19.048168635896477,826.1783179692101,894.5062488067717,2321.161133649958,18.0,1.0,5000.0,775.2989404420471,1.0,3807.5061034879195,983.3540750069117,786681.5076853654,845041.8301031693,11360.48337542742,1.0,21.0,0.9309379484673808,0.7272727272727273,-68.32793083756167,-0.08270361174027821,4.256545002974489,10.749119146459735,8.087640287778983,0.0,-0.013844149383306479,1.0,4,0.6458333333333334,1,0.9286233351757355
29ABCDE1199Z9,592,0.3,0.0,0.0,208860.18912418498,61114.796145660395,-1651.5619164105917,13.0,948.0,98.9033424183759,3808.9138464598695,3403.4222006647738,86962.597591724,13.0,22.0,13785.850093679474,756.0302573820867,9.0,19867.495491409827,5446.060680212407,1928577.9921547496,1729015.136327587,36824.284102036196,1.0,14.0,1.1154199588159952,1.0,405.4916457950958,0.10645860267277327,5.837505404862554,12.249425143420497,9.990903014539079,1.3750331299219907,-0.007907462000652518,1.0,4,0.5104166666666666,0,0.46319670245060574
29ABCDE1200Z0,1004,0.7,2.6363636363636362,0.22727272727272727,54122.25834754922,13579.965069957841,-402.5984482206071,22.0,1584.0,24.47721906908647,978.9606283786279,959.6351218930206,3042.2379563767427,20.0,48.0,7030.238465548363,670.1713736280773,23.0,3914.8103824093387,913.0515239452322,815461.4656004624,806995.8298668445,10707.707774732136,1.0,21.0,1.0104903091444906,0.7727272727272727,19.32550648560732,0.019740841383595345,4.079478015234376,10.899019286450784,11.260159984422007,0.35031838399510923,-0.00743854787225384,1.0,4,0.8958333333333334,0,0.6993315700734176
29ABCDE1201Z1,1381,0.7,0.8,0.05,73239.88781383452,17207.867617470794,-158.43881284757452,20.0,2008.0,27.560501206402993,1344.6996332028225,1170.8224769088688,4946.620825033024,22.0,70.0,10960.445396619183,871.5752978887837,22.0,8210.020937552461,1425.458130747525,1211147.1243466279,1054450.508085042,14387.060640595186,1.0,21.0,1.1486049985846734,0.95,173.8771562939537,0.12930557278416957,7.012182546433544,11.20150912069524,11.86807224185625,2.4719764238307556,-0.0021632563118336055,1.0,4,0.8854166666666666,0,0.22296577923471592
29ABCDE1202Z2,974,0.3,1.1818181818181819,0.09090909090909091,39118.57176853173,10300.573907413933,153.99939322534047,22.0,1882.0,14.595935955677115,728.374973595253,717.3908931723433,1344.0592066761549,19.0,6.0,5272.937086975423,807.2672088194612,6.0,3960.3387659738028,978.4074353816495,811442.4478472442,795292.871510128,8670.657835753276,1.0,23.0,1.0203064517684546,0.9090909090909091,10.984080422909642,0.015080255117350215,5.52047538331712,10.574378177476664,9.486531677712465,0.2994973632850953,0.003936632899167355,1.0,4,0.7291666666666666,0,0.6927562631741796
29ABCDE1203Z3,195,0.3,1.7083333333333333,0.125,75317.20215466128,17781.066920135112,507.1254834504569,21.0,262.0,20.94485582381115,938.1083039257451,891.075771353762,340.1175144759961,3.0,2.0,5072.530446131035,689.0194218678689,2.0,3553.7401722541176,1150.1651702629074,164875.69636540828,159800.39053247435,3146.896344471,0.0,4.0,1.0317602842898093,0.875,47.0325325719831,0.05013550394465531,3.9881458866905533,11.22947711305792,6.670766320845875,2.5465156857963476,0.006733106592336152,0.0,4,0.3125,1,0.8332258855585055
29ABCDE1204Z4,1175,0.3,0.16666666666666666,0.041666666666666664,681097.3825951511,155812.67556009747,2246.99198061452,24.0,2032.0,253.38025929701138,12973.66792904799,11543.888589596158,591499.2859412176,21.0,90.0,81106.24110310325,671.222352721196,23.0,96919.63398105447,17297.91986530376,13444283.056024155,11791066.83857084,139843.05290081998,0.0,22.0,1.1402092143219245,0.9583333333333334,1429.7793394518321,0.11020625371877771,8.395752716151692,13.431462042531466,12.128127320145197,1.8590519999753539,0.003299071085814258,0.0,4,0.9375,1,0.8851116327496391
29ABCDE1205Z5,256,0.3,0.0,0.0,88188.09894284206,4233.836321400287,-2896.134683057836,4.0,298.0,44.26835792137789,1654.7955716220204,1643.197093520633,5305.713594893122,4.0,9.0,12544.965628348546,252.60949997700493,6.0,3681.7965681021233,1251.9475541606237,292812.22112244624,293573.4639154255,9479.847108145457,1.0,5.0,0.9974069768335786,1.0,11.5984781013874,0.0070090096325424915,2.2406299175065407,11.387238639604064,8.003028666384733,0.15921654013852163,-0.03284005299719533,1.0,4,0.19791666666666666,1,0.9349807740712437
29ABCDE1206Z6,1178,0.3,2.0,0.14285714285714285,39497.03968954427,14568.429862054747,-962.9953096053911,21.0,1240.0,22.927280566710085,769.6931112876694,809.7417721968034,1148.0628479044974,18.0,29.0,5726.204533844839,533.8118329189143,21.0,3820.8616547453444,1056.3317687367398,553642.1891628474,579108.6846593291,8974.696424644175,1.0,19.0,0.9560246700298358,0.8571428571428572,-40.048660909134014,-0.052031985634032794,4.718617448102584,10.584006321544894,10.524870166866762,0.0,-0.024380838066257515,1.0,4,0.8229166666666666,1,0.8085483504177998
29ABCDE1207Z7,1284,0.7,2.590909090909091,0.22727272727272727,53389.17062444229,14385.532859121402,36.3859423395862,22.0,1404.0,25.525321700960586,946.7344363025026,939.4524936000587,2186.00786611291,19.0,32.0,6793.200005015298,711.8788054953366,18.0,3811.2164714860714,1178.0421938529835,744852.2773252445,737116.1336430158,10554.298519132932,1.0,22.0,1.0104951490398058,0.7727272727272727,7.281942702443871,0.007691642368987547,4.0568485340660265,10.885381937301867,10.744300143234327,0.15571200069240632,0.0006815101340569332,1.0,4,0.84375,0,0.701512303720739
29ABCDE1208Z8,1176,0.3,0.7619047619047619,0.047619047619047616,58525.458755220476,11056.351268263923,480.24357187059184,21.0,1358.0,28.931080867581542,1077.6049462000324,990.2059915986904,1380.96508041395,19.0,16.0,6492.753096885583,620.5363013270292,15.0,4676.240580038627,1602.0331842519977,722526.1204211159,660109.7303940975,6239.618481905516,1.0,19.0,1.0945545674501036,0.9523809523809523,87.39895460134198,0.08110481945126335,4.7224927133482835,10.977234217383304,10.047717758207359,2.3510274684427404,0.00820558055424385,1.0,4,0.7708333333333334,0,0.40800438716244597
29ABCDE1209Z9,1085,0.3,4.380952380952381,0.2857142857142857,48121.220644769084,13256.255989597521,107.69948155049777,21.0,1260.0,24.682179630971333,940.9118343811297,1002.809811557863,2505.614608117418,16.0,26.0,6748.333988004453,659.0475508301363,20.0,3758.5246131787817,980.0859005191003,782522.9589401297,816775.7570693727,10548.422914464487,1.0,22.0,0.9580634001036668,0.7142857142857143,-61.89797717673332,-0.06578509793900697,3.747993457842142,10.78149931708636,10.435497201969248,0.0,0.0022380405581346498,1.0,4,0.8229166666666666,1,0.8081365826425932
